112005-101;112005;101;GESTIÓN DEL TALENTO HUMANO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12210005-1;12210005;1;FORMULACION DE PROYECTOS DE INVESTIGACION FORMATIVA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73322071-3;73322071;3;APLICACION DE CONDICIONES DE BIENESTAR ANIMAL EN LA PRODUCCION DE POLLO DE ENGORDE Y GALLINA DE POSTURA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52660007-1;52660007;1;ELABORACION DE COMPLEMENTOS EN BISUTERIA CON TECNICA DE ENSARTADO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12210006-1;12210006;1;DESARROLLO METODOLOGICO DE UN PROYECTO DE INVESTIGACION FORMATIVO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
23120019-1;23120019;1;APLICACION DE LA CIENCIA, LA TECNOLOGIA Y LA INNOVACION A PARTIR DE METODOLOGIAS EXPERIENCIALES PARA LA FORMULACION DE PROYECTOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13530025-2;13530025;2;SERVICIO AL CLIENTE;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12210016-1;12210016;1;APROPIACION DE LOS RESULTADOS Y PRODUCTOS DEL PROYECTO DE INVESTIGACION;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22230011-1;22230011;1;MITIGACION Y ADAPTACION AL CAMBIO CLIMATICO A NIVEL LOCAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240089-1;51240089;1;ENGLISH DOES WORK - LEVEL 3;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21720198-1;21720198;1;USO DE MICROSOFT POWER POINT PARA LA GENERACION DE PRESENTACIONES PROFESIONALES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22810047-1;22810047;1;BLOCKCHAIN: CONTRATOS INTELIGENTES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
41311514-1;41311514;1;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
3000115-1;3000115;1;SISTEMAS DE GENERACION DE ENERGIA ELECTRICA UTILIZANDO ENERGIAS RENOVABLES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52440457-2;52440457;2;ELABORACIÓN DE PRODUCTOS ARTESANALES EN CROCHET;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52640006-1;52640006;1;ELABORACION DE NUDOS EN MACRAME;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22620430-1;22620430;1;EVALUACION DE  IMPACTOS AMBIENTALES EN ACTIVIDADES PRODUCTOS Y SERVICIOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
42110153-1;42110153;1;EJERCICIO DERECHOS FUNDAMENTALES EN EL TRABAJO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52230014-1;52230014;1;DESARROLLO DE ESTRUCTURAS 2D Y 3D DE EMPAQUES EN PAPEL Y CARTON.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52450047-1;52450047;1;PATRONAJE DE PRENDAS DE ROPA EXTERIOR FEMENINA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151463-1;96151463;1;EMPRENDEDOR EN PROCESAMIENTO Y COMERCIALIZACION DE AROMATICAS Y CONDIMENTARIAS DESHIDRATADAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13350039-1;13350039;1;NOVEDADES Y LIQUIDACION EN SEGURIDAD SOCIAL INTEGRAL.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
66210004-1;66210004;1;PREPARACION COMIDAS RÁPIDAS - AMASIJOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151461-2;96151461;2;HIGIENE Y MANIPULACION DE ALIMENTOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
42110127-2;42110127;2;GESTION DE PROYECTOS COMUNITARIOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
66210048-1;66210048;1;COCINA ITALIANA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
233103-1;233103;1;CONTROL DE LA SEGURIDAD DIGITAL.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13410563-1;13410563;1;MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
832333-1;832333;1;MANTENIMIENTO E INSTALACION DE SISTEMAS SOLARES FOTOVOLTAICOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22230016-1;22230016;1;MANIPULACION DE RESIDUOS PELIGROSOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12210015-1;12210015;1;FORMULACION Y EVALUACION DE PROYECTOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13410005-2;13410005;2;EMPRENDIMIENTO DE UNIDADES PRODUCTIVAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12210000-1;12210000;1;APLICACION DE FUNCIONES Y COMBINACIONES MULTIPLES EN EXCEL PARA SOLUCION DE PROBLEMAS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63520040-1;63520040;1;ELABORACIÓN BÁSICA DE TORTAS Y GALLETAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52520061-2;52520061;2;ESTRUCTURACION DE PLANES DE ENTRENAMIENTO DEPORTIVO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12210010-1;12210010;1;ATENCION AL CLIENTE EN LOS PROCESOS ADMINISTRATIVOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73311605-1;73311605;1;EMPRENDEDOR EN LA PRODUCCION DE BIOINSUMOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21730047-1;21730047;1;DISEÑAR PÁGINAS WEB CON HTML Y JAVASCRIP;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93530216-1;93530216;1;ELABORACION DE PRODUCTOS EN CUERO CON TECNICAS MANUALES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52440878-1;52440878;1;ELABORACIÓN DE ARTÍCULOS DECORATIVOS Y UTILITARIOS CON MATERIALES RECICLABLES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
6000033-2;6000033;2;ELABORACION DE BIOABONOS SOLIDOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13310002-1;13310002;1;CONTABILIDAD:  RECONOCIMIENTO DE RECURSOS FINANCIEROS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
62330005-1;62330005;1;COSTOS Y PRECIOS DE UN PRODUCTO.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151542-1;96151542;1;ELABORACION DE DERIVADOS LACTEOS CONCENTRADOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13310080-1;13310080;1;APLICACIÓN DE OPERACIONES CONTABLES BÁSICAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13530003-1;13530003;1;SERVICIO AL CLIENTE DESDE LAS UNIDADES ADMINISTRATIVAS DE LA ORGANIZACION;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240082-1;51240082;1;INGLES PRE INTERMEDIO - NIVEL 1;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73311563-3;73311563;3;MANEJO RACIONAL DE PLAGUICIDAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52520074-1;52520074;1;CUALIDADES FISICAS EN EL ENTRENAMIENTO DEPORTIVO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93510011-2;93510011;2;CONFECCIÓN DE CAMISETAS DEPORTIVAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151453-1;96151453;1;ELABORACION ARTESANAL DE PRODUCTOS DE PANIFICACION.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52450042-2;52450042;2;ELABORAR PATRONES PARA PANTALÓN Y BUSO DEPORTIVO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
41311433-1;41311433;1;ELABORACION ARTESANAL DE PRODUCTOS DE CHOCOLATERIA FINA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22620496-1;22620496;1;JEFES DE AREA PARA TRABAJO EN ALTURAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93510510-1;93510510;1;ELABORACION DE ADORNOS Y MUÑECOS NAVIDEÑOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12110086-1;12110086;1;PLANEACION DE LA PRODUCCION;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21730067-1;21730067;1;INFORMATICA: MICROSOFT WORD, EXCEL E INTERNET;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13530492-2;13530492;2;SERVICIO AL CLIENTE: UN RETO PERSONAL,;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13410029-2;13410029;2;ADMINISTRACION DE RECURSOS HUMANOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63730736-1;63730736;1;FUNDAMENTOS EN HIDROTERAPIA APLICADA A LA ESTETICA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13330051-1;13330051;1;ASESORIA AL CONSUMIDOR FINANCIERO.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12350000-1;12350000;1;ELABORACION DEL PRESUPUESTO PARA EL MANEJO DE LAS FINANZAS PERSONALES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
23120000-1;23120000;1;MANEJO DE PRODUCTOS QUIMICOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22230034-1;22230034;1;ESTRATEGIAS PARA LA INCORPORACION DE CRITERIOS DE SOSTENIBILIDAD.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
11110098-1;11110098;1;EXCEL INTERMEDIO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63550096-1;63550096;1;PREPARACIÓN DE POSTRES NACIONALES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
3000035-1;3000035;1;WORD  BASICO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
62360012-1;62360012;1;EMPRENDIMIENTO DIGITAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
41311088-1;41311088;1;ESTRUCTURACION DE PROYECTOS FORMATIVOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
2000072-3;2000072;3;FUNDAMENTOS DEL SISTEMA DE GESTION DE SEGURIDAD Y SALUD EN EL TRABAJO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93240131-1;93240131;1;FUNDAMENTOS PARA LA POTABILIZACION DE AGUA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12110081-1;12110081;1;LIDERAZGO EFECTIVO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
62210006-1;62210006;1;FUNDAMENTOS EN DERECHOS HUMANOS Y DERECHO INTERNACIONAL HUMANITARIO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93240130-1;93240130;1;TOMA DE MUESTRAS DE AGUA DE ACUERDO CON LOS PROTOCOLOS ESTABLECIDOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73310005-2;73310005;2;MANEJO POSCOSECHA DEL AGUACATE HASS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21720168-2;21720168;2;APRENDIZ DIGITAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52520072-1;52520072;1;ESTRUCTURACION DE CARGAS EN EL ENTRENAMIENTO DEPORTIVO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73322057-1;73322057;1;INSEMINACION DE HEMBRAS BOVINAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151464-1;96151464;1;EMPRENDEDOR EN PROCESAMIENTO Y COMERCIALIZACION DE PRODUCTOS PANIFICABLES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13530523-1;13530523;1;CONTEXTUALIZACION DEL TURISMO COMUNITARIO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12150000-1;12150000;1;VALORACION DE INVENTARIOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151478-1;96151478;1;EMPRENDEDOR EN PROCESAMIENTO Y COMERCIALIZACION DE PRODUCTOS LACTEOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73322051-1;73322051;1;EMPRENDIMIENTO EN  PRODUCCION DE LECHE;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63550158-1;63550158;1;COCINA SALUDABLE;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22230014-2;22230014;2;MANIPULACION  INTERNA DE  RESIDUOS GENERADOS EN LA ATENCION EN SALUD Y OTRAS  ACTIVIDADES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
12260001-2;12260001;2;COMUNICACION ASERTIVA Y EFECTIVA EN EQUIPOS DE TRABAJO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93240137-1;93240137;1;TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52450111-1;52450111;1;PATRONAJE Y ESCALADO DE ROPA DEPORTIVA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
83230000-1;83230000;1;IMPLEMENTACION DE SISTEMAS SOLARES FOTOVOLTAICOS AUTONOMOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63720047-1;63720047;1;PRIMEROS AUXILIOS CON ENFASIS EN PRIMERA INFANCIA.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63720045-1;63720045;1;FORTALECIMIENTO DE LA EDUCACION INICIAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22230027-1;22230027;1;APLICACION DE CONCEPTOS DE ECONOMIA CIRCULAR EN CONTEXTOS PRODUCTIVOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
66210081-2;66210081;2;COMIDAS RAPIDAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52660013-1;52660013;1;ELABORACION DE COMPLEMENTOS DE MODA EN BISUTERIA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
3000010-1;3000010;1;EMPRENDEDOR EN PRODUCCION Y COMERCIALIZACION EN LECHONES.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93510012-1;93510012;1;CONFECCIÓN DE LENCERIA HOGAR;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22620491-1;22620491;1;REENTRENAMIENTO EN TRABAJO EN ALTURAS PARA TRABAJADOR AUTORIZADO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93510010-2;93510010;2;MANEJO BÁSICO DE MÁQUINA PLANA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
41520044-1;41520044;1;DESARROLLO DE HABILIDADES, PRINCIPIOS Y VALORES PARA LA VIDA Y EL TRABAJO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
76130653-1;76130653;1;ELABORACION DE SUPLEMENTO ALIMENTICIO ANIMAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63550080-1;63550080;1;COCINA TIPICA COLOMBIANA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93240027-1;93240027;1;OPERACIÓN Y MANTENIMIENTO DE ACUEDUCTOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
84720108-1;84720108;1;COMPETENCIAS CIUDADANAS EN LA SEGURIDAD VIAL.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93510498-1;93510498;1;CONFECCION DE ROPA HOGAR EN TECNICA DE  PATCHWORK;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52520058-1;52520058;1;APLICACION DE PROGRAMAS DE ACTIVIDAD FISICA EN ADULTOS MAYORES.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52450471-1;52450471;1;PATRONAJE FEMENINO DE PRENDAS DE CONTROL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21720197-1;21720197;1;CONCEPTOS Y USOS PARA ADMINISTRADORES DE BASES DE DATOS CON MICROSOFT ACCESS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
93510479-1;93510479;1;CONFECCION DE ROPA INTERIOR MASCULINA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
41311617-1;41311617;1;APLICACION DE METODOLOGIAS PARA EL DESARROLLO DEL COMPORTAMIENTO EMPRENDEDOR;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63710006-1;63710006;1;ABORDAJE DE PERSONAS CON DISCAPACIDAD;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
63110180-1;63110180;1;CARACTERIZACION DE CANALES Y ESTRATEGIAS DE DISTRIBUCION COMERCIAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
66210082-1;66210082;1;COCINA COLOMBIANA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22310041-1;22310041;1;INTERPRETACIÓN DE PLANOS ARQUITECTÓNICOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
41311389-1;41311389;1;LIGAMENTOS ESPECIALES EN TEJIDOS ARTESANALES;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
83930184-1;83930184;1;APLICACION DE LA ELECTRONICA EN PROYECTOS DE CIENCIA, TECNOLOGIA E INNOVACION CON ENFOQUE RURAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21720193-1;21720193;1;USO DE MICROSOFT EXCEL EN LABORES OPERATIVAS Y ADMINISTRATIVAS EN EL SECTOR PRODUCTIVO.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21720192-1;21720192;1;USO DE MICROSOFT EXCEL PARA GESTION DE INFORMACION, INTEGRACION CON DATOS EXTERNOS Y TAREAS COLABORATIVAS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21720194-1;21720194;1;USO DE LA HERRAMIENTA OFIMATICA MICROSOFT WORD PARA EL PROCESAMIENTO DE TEXTOS.;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
72312171-1;72312171;1;APLICACION DE LAS BUENAS PRACTICAS APICOLAS EN LA ESPECIE APIS MELLIFERA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
73322074-1;73322074;1;APLICACION DE CONDICIONES DE BIENESTAR ANIMAL EN LA PRODUCCION DE PORCINOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
66210073-1;66210073;1;COCINA COLOMBIANA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151446-1;96151446;1;ELABORACION DE PRODUCTOS PANIFICABLES HOJALDRADOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
76130000-1;76130000;1;PRODUCCION DE HONGOS COMESTIBLES Y MEDICINALES CON ENFASIS EN LA ORELLANA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
13420000-1;13420000;1;SELECCION DE PERSONAL;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52450469-1;52450469;1;PATRONAJE DE VESTIDOS DE BAÑO PARA DAMA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52440100-2;52440100;2;TÉCNICAS DE PINTURA EN TELA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52440872-1;52440872;1;ELABORACIÓN DE ARTÍCULOS DECORATIVOS Y UTILITARIOS APLICANDO TÉCNICA DE ACRÍLICOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240090-1;51240090;1;ENGLISH DOES WORK - LEVEL 4;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240096-1;51240096;1;ENGLISH DOES WORK - LEVEL 10;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240097-1;51240097;1;ENGLISH DOES WORK - LEVEL 11;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240098-1;51240098;1;ENGLISH DOES WORK - LEVEL 12;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240099-1;51240099;1;ENGLISH DOES WORK - LEVEL 13;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
52520073-1;52520073;1;MODELOS DE PLANIFICACION DEPORTIVA;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
51240079-1;51240079;1;INGLES BASICO - NIVEL 3;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
4230004-1;4230004;1;ECONOMIA SOLIDARIA CULTURA Y ASOCIATIVIDAD;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
21710107-1;21710107;1;ANALITICA DE DATOS PARA PROCESOS LOGISTICOS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
22810249-1;22810249;1;HERRAMIENTAS AVANZADAS DE HOJA DE CALCULO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
96151447-1;96151447;1;ELABORACION DE PRODUCTOS DE PANIFICACION A BASE DE QUESO;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL
83830301-1;83830301;1;MANTENIMIENTO DEL SISTEMA DE INYECCION DE COMBUSTIBLE EN MOTOCICLETAS;NULL;NULL;NULL;0;0;0;0;0;0;NULL;0;NULL;NULL;NULL